filename,verdict,mismatch_rows,categories,croma_measures,ref_measures,measure_delta
tune_003265.abc,CASCADE,7,direction|extra_in_croma,18,18,0
tune_003538.abc,CASCADE,7,extra_in_croma,24,24,0
tune_003595.abc,CASCADE,7,harmony|missing_in_croma,16,16,0
tune_003596.abc,CASCADE,7,harmony|missing_in_croma,16,16,0
tune_003741.abc,CASCADE,7,measure_alignment,30,30,0
tune_005655.abc,CASCADE,7,measure_alignment,36,36,0
tune_005957.abc,CASCADE,7,barline|missing_in_croma,44,44,0
tune_007234.abc,CASCADE,7,direction|extra_in_croma,8,8,0
tune_007912.abc,CASCADE,7,barline|missing_in_croma,30,30,0
tune_007914.abc,CASCADE,7,barline|missing_in_croma,30,30,0
tune_007915.abc,CASCADE,7,barline|missing_in_croma,30,30,0
tune_007916.abc,CASCADE,7,barline|missing_in_croma,30,30,0
tune_007917.abc,CASCADE,7,barline|missing_in_croma,30,30,0
tune_007918.abc,CASCADE,7,barline|missing_in_croma,30,30,0
tune_008969.abc,CASCADE,7,accidental|measure_alignment,17,17,0
tune_009283.abc,CASCADE,7,direction|measure_alignment|missing_in_croma,28,28,0
tune_010091.abc,CASCADE,7,accidental|barline,18,18,0
tune_010250.abc,CASCADE,7,measure_alignment,21,21,0
tune_010385.abc,CASCADE,7,accidental|barline|missing_in_croma,14,14,0
tune_011405.abc,CASCADE,7,harmony|missing_in_croma,16,16,0
tune_011575.abc,CASCADE,7,barline|missing_in_croma,37,37,0
tune_011576.abc,CASCADE,7,barline|missing_in_croma,37,37,0
tune_011577.abc,CASCADE,7,barline|missing_in_croma,37,37,0
tune_011578.abc,CASCADE,7,barline|missing_in_croma,37,37,0
tune_011579.abc,CASCADE,7,barline|missing_in_croma,37,37,0
tune_011580.abc,CASCADE,7,barline|missing_in_croma,37,37,0
tune_011782.abc,CASCADE,7,barline|harmony|missing_in_croma,12,12,0
tune_011970.abc,CASCADE,7,barline|missing_in_croma,43,43,0
tune_011982.abc,CASCADE,7,accidental|barline|missing_in_croma,50,50,0
tune_012257.abc,CASCADE,7,accidental|measure_alignment,17,17,0
tune_013233.abc,CASCADE,7,accidental|missing_in_croma,48,48,0
tune_013527.abc,CASCADE,7,accidental|measure_alignment,17,17,0
tune_013573.abc,CASCADE,7,direction|measure_alignment,9,9,0
tune_013749.abc,CASCADE,7,measure_alignment|missing_in_croma,23,23,0
tune_014537.abc,CASCADE,7,accidental|barline|missing_in_croma,53,53,0
tune_014538.abc,CASCADE,7,accidental|barline|missing_in_croma,53,53,0
tune_014968.abc,CASCADE,7,accidental|barline|missing_in_croma,111,111,0
tune_015109.abc,CASCADE,7,measure_alignment,23,23,0
tune_000529.abc,CASCADE,6,direction|missing_in_croma,22,22,0
tune_000881.abc,CASCADE,6,measure_alignment,18,18,0
tune_001028.abc,CASCADE,6,duration|tuplet,1,1,0
tune_001631.abc,CASCADE,6,direction|missing_in_croma,20,20,0
tune_001683.abc,CASCADE,6,direction|extra_in_croma,32,32,0
tune_001697.abc,CASCADE,6,direction|extra_in_croma,24,24,0
tune_001727.abc,CASCADE,6,barline|missing_in_croma,55,55,0
tune_002284.abc,CASCADE,6,barline|missing_in_croma,26,26,0
tune_002633.abc,CASCADE,6,direction|extra_in_croma|missing_in_croma,22,22,0
tune_002777.abc,CASCADE,6,direction|missing_in_croma,32,32,0
tune_002778.abc,CASCADE,6,direction|missing_in_croma,32,32,0
tune_003059.abc,CASCADE,6,accidental|direction|missing_in_croma,22,22,0
tune_003347.abc,CASCADE,6,accidental|measure_alignment,18,18,0
tune_003401.abc,CASCADE,6,direction|extra_in_croma,18,18,0
tune_003441.abc,CASCADE,6,direction|extra_in_croma|missing_in_croma,21,21,0
tune_003461.abc,CASCADE,6,direction|extra_in_croma,21,21,0
tune_003463.abc,CASCADE,6,direction|extra_in_croma,23,23,0
tune_003964.abc,CASCADE,6,barline|missing_in_croma,70,70,0
tune_003965.abc,CASCADE,6,barline|missing_in_croma,70,70,0
tune_003966.abc,CASCADE,6,barline|missing_in_croma,70,70,0
tune_004077.abc,CASCADE,6,missing_in_croma,44,44,0
tune_004088.abc,CASCADE,6,accidental|barline|missing_in_croma,27,27,0
tune_004132.abc,CASCADE,6,accidental|missing_in_croma|tuplet,29,29,0
tune_004554.abc,CASCADE,6,accidental|missing_in_croma,20,20,0
tune_004703.abc,CASCADE,6,barline|missing_in_croma,45,45,0
tune_004706.abc,CASCADE,6,barline|missing_in_croma,45,45,0
tune_005009.abc,CASCADE,6,barline|missing_in_croma,37,37,0
tune_005010.abc,CASCADE,6,barline|missing_in_croma,37,37,0
tune_005011.abc,CASCADE,6,barline|missing_in_croma,37,37,0
tune_005336.abc,CASCADE,6,measure_alignment,8,8,0
tune_005338.abc,CASCADE,6,measure_alignment,8,8,0
tune_005688.abc,CASCADE,6,barline|missing_in_croma,52,52,0
tune_005735.abc,CASCADE,6,accidental|missing_in_croma,65,65,0
tune_005749.abc,CASCADE,6,barline|missing_in_croma,27,27,0
tune_006694.abc,CASCADE,6,direction|missing_in_croma,53,53,0
tune_006746.abc,CASCADE,6,duration|tuplet,88,88,0
tune_006766.abc,CASCADE,6,accidental|barline|duration,159,159,0
tune_006965.abc,CASCADE,6,harmony|missing_in_croma,27,27,0
tune_006966.abc,CASCADE,6,harmony|missing_in_croma,27,27,0
tune_006967.abc,CASCADE,6,harmony|missing_in_croma,27,27,0
tune_006991.abc,CASCADE,6,barline|missing_in_croma,28,28,0
tune_006992.abc,CASCADE,6,barline|missing_in_croma,28,28,0
tune_006993.abc,CASCADE,6,barline|missing_in_croma,28,28,0
tune_006994.abc,CASCADE,6,barline|missing_in_croma,28,28,0
tune_006995.abc,CASCADE,6,barline|missing_in_croma,28,28,0
tune_006996.abc,CASCADE,6,barline|missing_in_croma,28,28,0
tune_007215.abc,CASCADE,6,direction|missing_in_croma,103,103,0
tune_007216.abc,CASCADE,6,direction|missing_in_croma,103,103,0
tune_007509.abc,CASCADE,6,direction|missing_in_croma,96,96,0
tune_007592.abc,CASCADE,6,missing_in_croma,33,33,0
tune_007614.abc,CASCADE,6,barline|missing_in_croma,63,63,0
tune_007615.abc,CASCADE,6,barline|missing_in_croma,63,63,0
tune_007616.abc,CASCADE,6,barline|missing_in_croma,63,63,0
tune_007779.abc,CASCADE,6,missing_in_croma,18,18,0
tune_007845.abc,CASCADE,6,accidental|missing_in_croma,42,42,0
tune_007846.abc,CASCADE,6,accidental|missing_in_croma,42,42,0
tune_007850.abc,CASCADE,6,accidental|missing_in_croma,42,42,0
tune_007851.abc,CASCADE,6,accidental|missing_in_croma,42,42,0
tune_008044.abc,CASCADE,6,measure_alignment,27,27,0
tune_008489.abc,CASCADE,6,barline|missing_in_croma,41,41,0
tune_008608.abc,CASCADE,6,missing_in_croma,34,34,0
tune_008755.abc,CASCADE,6,accidental|barline,68,68,0
tune_009475.abc,CASCADE,6,measure_alignment|missing_in_croma,16,16,0
tune_009778.abc,CASCADE,6,direction|missing_in_croma,16,16,0
tune_010345.abc,CASCADE,6,direction|missing_in_croma,23,23,0
tune_010360.abc,CASCADE,6,barline|missing_in_croma,40,40,0
tune_010407.abc,CASCADE,6,harmony|missing_in_croma,18,18,0
tune_011574.abc,CASCADE,6,accidental|barline|missing_in_croma,27,27,0
tune_011591.abc,CASCADE,6,missing_in_croma,21,21,0
tune_011760.abc,CASCADE,6,harmony|missing_in_croma,12,12,0
tune_011783.abc,CASCADE,6,harmony|missing_in_croma,12,12,0
tune_011795.abc,CASCADE,6,barline|missing_in_croma,21,21,0
tune_012268.abc,CASCADE,6,accidental|harmony|missing_in_croma,9,9,0
tune_012270.abc,CASCADE,6,accidental|barline|missing_in_croma,20,20,0
tune_012353.abc,CASCADE,6,barline|missing_in_croma,57,57,0
tune_012628.abc,CASCADE,6,barline|missing_in_croma,83,83,0
tune_013260.abc,CASCADE,6,accidental|measure_alignment,18,18,0
tune_013566.abc,CASCADE,6,measure_alignment,9,9,0
tune_013765.abc,CASCADE,6,barline|direction|measure_alignment,20,20,0
tune_014298.abc,CASCADE,6,measure_alignment,15,15,0
tune_014351.abc,CASCADE,6,barline|missing_in_croma,21,21,0
tune_014352.abc,CASCADE,6,barline|missing_in_croma,21,21,0
tune_014467.abc,CASCADE,6,accidental|direction|missing_in_croma,67,67,0
tune_014967.abc,CASCADE,6,barline|missing_in_croma,123,123,0
tune_015229.abc,CASCADE,6,accidental|measure_alignment,17,17,0
tune_015263.abc,CASCADE,6,barline|measure_alignment|missing_in_croma,21,21,0
tune_015264.abc,CASCADE,6,barline|measure_alignment|missing_in_croma,35,35,0
tune_015420.abc,CASCADE,6,accidental|measure_alignment,32,32,0
tune_015463.abc,CASCADE,6,barline|missing_in_croma,21,21,0
tune_000374.abc,CASCADE,5,harmony|missing_in_croma,9,9,0
tune_000737.abc,CASCADE,5,measure_alignment,16,16,0
tune_001039.abc,CASCADE,5,direction|extra_in_croma,14,14,0
tune_001040.abc,CASCADE,5,direction|extra_in_croma,14,14,0
tune_001214.abc,CASCADE,5,accidental|barline,72,72,0
tune_002642.abc,CASCADE,5,harmony|missing_in_croma,8,8,0
tune_002644.abc,CASCADE,5,harmony|missing_in_croma,8,8,0
tune_002725.abc,CASCADE,5,direction|extra_in_croma,36,36,0
tune_003119.abc,CASCADE,5,direction|extra_in_croma,28,28,0
tune_003135.abc,CASCADE,5,direction|extra_in_croma,19,19,0
tune_003398.abc,CASCADE,5,direction|extra_in_croma,18,18,0
tune_003400.abc,CASCADE,5,direction|extra_in_croma,18,18,0
tune_003420.abc,CASCADE,5,accidental|barline|missing_in_croma,14,14,0
tune_003930.abc,CASCADE,5,measure_alignment,53,53,0
tune_004044.abc,CASCADE,5,direction|missing_in_croma,18,18,0
tune_004116.abc,CASCADE,5,accidental|missing_in_croma,12,12,0
tune_004448.abc,CASCADE,5,barline|missing_in_croma,19,19,0
tune_004463.abc,CASCADE,5,barline|missing_in_croma,28,28,0
tune_004465.abc,CASCADE,5,barline|missing_in_croma,28,28,0
tune_004466.abc,CASCADE,5,barline|missing_in_croma,28,28,0
tune_004467.abc,CASCADE,5,barline|missing_in_croma,28,28,0
tune_004468.abc,CASCADE,5,barline|missing_in_croma,28,28,0
tune_004469.abc,CASCADE,5,barline|missing_in_croma,28,28,0
tune_004471.abc,CASCADE,5,barline|missing_in_croma,28,28,0
tune_004472.abc,CASCADE,5,barline|missing_in_croma,28,28,0
tune_004473.abc,CASCADE,5,barline|missing_in_croma,28,28,0
tune_004474.abc,CASCADE,5,barline|missing_in_croma,28,28,0
tune_004682.abc,CASCADE,5,measure_alignment,18,18,0
tune_004715.abc,CASCADE,5,accidental|barline|harmony|missing_in_croma,26,26,0
tune_004814.abc,CASCADE,5,duration|measure_alignment|tuplet,36,36,0
tune_004899.abc,CASCADE,5,barline|measure_alignment|missing_in_croma,18,18,0
tune_005546.abc,CASCADE,5,accidental|direction|missing_in_croma,33,33,0
tune_005713.abc,CASCADE,5,barline|missing_in_croma,26,26,0
tune_005715.abc,CASCADE,5,barline|missing_in_croma,26,26,0
tune_005807.abc,CASCADE,5,harmony|missing_in_croma,15,15,0
tune_006302.abc,CASCADE,5,barline|missing_in_croma,45,45,0
tune_006337.abc,CASCADE,5,harmony|missing_in_croma,13,13,0
tune_006585.abc,CASCADE,5,accidental|measure_alignment,26,26,0
tune_006635.abc,CASCADE,5,measure_alignment,33,33,0
tune_006704.abc,CASCADE,5,accidental|barline|measure_alignment,70,70,0
tune_006719.abc,CASCADE,5,direction|missing_in_croma,64,64,0
tune_006760.abc,CASCADE,5,accidental|barline|duration|tuplet,100,100,0
tune_007379.abc,CASCADE,5,accidental|harmony|missing_in_croma,18,18,0
tune_007940.abc,CASCADE,5,barline|missing_in_croma,40,40,0
tune_007942.abc,CASCADE,5,barline|missing_in_croma,40,40,0
tune_007947.abc,CASCADE,5,barline|missing_in_croma,40,40,0
tune_007948.abc,CASCADE,5,barline|missing_in_croma,40,40,0
tune_007952.abc,CASCADE,5,barline|missing_in_croma,40,40,0
tune_007954.abc,CASCADE,5,barline|missing_in_croma,40,40,0
tune_008026.abc,CASCADE,5,barline|missing_in_croma,36,36,0
tune_008062.abc,CASCADE,5,extra_in_croma|harmony|missing_in_croma,26,26,0
tune_008126.abc,CASCADE,5,accidental|missing_in_croma,21,21,0
tune_008512.abc,CASCADE,5,barline|missing_in_croma,50,50,0
tune_008517.abc,CASCADE,5,barline|missing_in_croma,50,50,0
tune_008622.abc,CASCADE,5,barline|missing_in_croma,66,66,0
tune_008623.abc,CASCADE,5,barline|missing_in_croma,66,66,0
tune_008624.abc,CASCADE,5,barline|missing_in_croma,66,66,0
tune_008627.abc,CASCADE,5,barline|missing_in_croma,66,66,0
tune_009028.abc,CASCADE,5,accidental|harmony|missing_in_croma,51,51,0
tune_009034.abc,CASCADE,5,accidental|harmony|missing_in_croma,51,51,0
tune_009394.abc,CASCADE,5,barline|missing_in_croma,20,20,0
tune_009569.abc,CASCADE,5,accidental|measure_alignment,18,18,0
tune_009824.abc,CASCADE,5,barline|harmony|missing_in_croma,58,58,0
tune_010391.abc,CASCADE,5,barline|missing_in_croma,23,23,0
tune_010599.abc,CASCADE,5,measure_alignment,21,21,0
tune_010946.abc,CASCADE,5,barline|missing_in_croma,34,34,0
tune_011035.abc,CASCADE,5,measure_alignment|missing_in_croma,27,27,0
tune_011160.abc,CASCADE,5,direction|missing_in_croma,50,50,0
tune_011303.abc,CASCADE,5,barline|direction|missing_in_croma,17,17,0
tune_011411.abc,CASCADE,5,barline|measure_alignment|missing_in_croma,43,43,0
tune_011876.abc,CASCADE,5,measure_alignment,9,9,0
tune_011952.abc,CASCADE,5,direction|missing_in_croma,13,13,0
tune_012032.abc,CASCADE,5,barline|missing_in_croma,21,21,0
tune_012138.abc,CASCADE,5,barline|missing_in_croma,21,21,0
tune_012252.abc,CASCADE,5,accidental|missing_in_croma,12,12,0
tune_012510.abc,CASCADE,5,barline|extra_in_croma|missing_in_croma,11,11,0
tune_012623.abc,CASCADE,5,direction|missing_in_croma,27,27,0
tune_012674.abc,CASCADE,5,barline|missing_in_croma,36,36,0
tune_012751.abc,CASCADE,5,accidental|missing_in_croma,28,28,0
tune_012959.abc,CASCADE,5,accidental|direction|missing_in_croma,20,20,0
tune_012983.abc,CASCADE,5,measure_alignment,24,24,0
tune_013088.abc,CASCADE,5,barline|missing_in_croma,22,22,0
tune_013089.abc,CASCADE,5,barline|missing_in_croma,22,22,0
tune_013094.abc,CASCADE,5,accidental|missing_in_croma,22,22,0
tune_013220.abc,CASCADE,5,accidental|extra_in_croma,405,405,0
tune_014796.abc,CASCADE,5,barline|missing_in_croma|tie,20,20,0
tune_014899.abc,CASCADE,5,direction|missing_in_croma,18,18,0
tune_015111.abc,CASCADE,5,barline|missing_in_croma,66,66,0
tune_000205.abc,CASCADE,4,barline|missing_in_croma,22,22,0
tune_000324.abc,CASCADE,4,barline|missing_in_croma,19,19,0
tune_000391.abc,CASCADE,4,missing_in_croma,22,22,0
tune_000464.abc,CASCADE,4,duration|tuplet,1,1,0
tune_000591.abc,CASCADE,4,direction|missing_in_croma,21,21,0
tune_000803.abc,CASCADE,4,measure_alignment,20,20,0
tune_000816.abc,CASCADE,4,duration|tuplet,1,1,0
tune_000861.abc,CASCADE,4,barline|missing_in_croma,20,20,0
tune_000936.abc,CASCADE,4,measure_alignment,18,18,0
tune_001008.abc,CASCADE,4,measure_alignment,4,4,0
tune_001022.abc,CASCADE,4,direction|extra_in_croma,36,36,0
tune_001035.abc,CASCADE,4,direction|extra_in_croma,18,18,0
tune_001069.abc,CASCADE,4,missing_in_croma,16,16,0
tune_001251.abc,CASCADE,4,barline|missing_in_croma,12,12,0
tune_001611.abc,CASCADE,4,measure_alignment,14,14,0
tune_001687.abc,CASCADE,4,direction|extra_in_croma,24,24,0
tune_002154.abc,CASCADE,4,barline|missing_in_croma,18,18,0
tune_002164.abc,CASCADE,4,barline|missing_in_croma,18,18,0
tune_002222.abc,CASCADE,4,direction|extra_in_croma,18,18,0
tune_002223.abc,CASCADE,4,direction|extra_in_croma,18,18,0
tune_002224.abc,CASCADE,4,direction|extra_in_croma,18,18,0
tune_002236.abc,CASCADE,4,direction|extra_in_croma,14,14,0
tune_002241.abc,CASCADE,4,direction|extra_in_croma,8,8,0
tune_002263.abc,CASCADE,4,barline|missing_in_croma,19,19,0
tune_002324.abc,CASCADE,4,measure_alignment,9,9,0
tune_002426.abc,CASCADE,4,measure_alignment,26,26,0
tune_002441.abc,CASCADE,4,barline|missing_in_croma,19,19,0
tune_002511.abc,CASCADE,4,harmony|missing_in_croma,16,16,0
tune_002513.abc,CASCADE,4,harmony|missing_in_croma,16,16,0
tune_002721.abc,CASCADE,4,direction|missing_in_croma,20,20,0
tune_002733.abc,CASCADE,4,direction|extra_in_croma,12,12,0
tune_002734.abc,CASCADE,4,direction|extra_in_croma,12,12,0
tune_002832.abc,CASCADE,4,barline|missing_in_croma,20,20,0
tune_002836.abc,CASCADE,4,direction|missing_in_croma,18,18,0
tune_002837.abc,CASCADE,4,direction|missing_in_croma,18,18,0
tune_003184.abc,CASCADE,4,barline|missing_in_croma,35,35,0
tune_003194.abc,CASCADE,4,barline|missing_in_croma,18,18,0
tune_003227.abc,CASCADE,4,barline|measure_alignment|missing_in_croma,16,16,0
tune_003229.abc,CASCADE,4,barline|missing_in_croma,18,18,0
tune_003230.abc,CASCADE,4,direction|missing_in_croma,17,17,0
tune_003275.abc,CASCADE,4,direction|extra_in_croma,14,14,0
tune_003325.abc,CASCADE,4,missing_in_croma,14,14,0
tune_003371.abc,CASCADE,4,missing_in_croma,53,53,0
tune_003394.abc,CASCADE,4,extra_in_croma,22,22,0
tune_003454.abc,CASCADE,4,extra_in_croma,18,18,0
tune_003488.abc,CASCADE,4,missing_in_croma,44,44,0
tune_003489.abc,CASCADE,4,missing_in_croma,44,44,0
tune_003532.abc,CASCADE,4,direction|extra_in_croma,18,18,0
tune_003536.abc,CASCADE,4,direction|extra_in_croma,18,18,0
tune_003545.abc,CASCADE,4,missing_in_croma,20,20,0
tune_003556.abc,CASCADE,4,missing_in_croma,21,21,0
tune_003605.abc,CASCADE,4,barline|missing_in_croma,17,17,0
tune_003618.abc,CASCADE,4,barline|missing_in_croma,18,18,0
tune_003636.abc,CASCADE,4,barline|missing_in_croma,21,21,0
tune_003707.abc,CASCADE,4,barline|missing_in_croma,21,21,0
tune_003709.abc,CASCADE,4,barline|missing_in_croma,21,21,0
tune_003710.abc,CASCADE,4,barline|missing_in_croma,21,21,0
tune_003886.abc,CASCADE,4,barline|measure_alignment,19,19,0
tune_004042.abc,CASCADE,4,measure_alignment,18,18,0
tune_004050.abc,CASCADE,4,missing_in_croma,20,20,0
tune_004344.abc,CASCADE,4,measure_alignment,18,18,0
tune_004353.abc,CASCADE,4,measure_alignment,18,18,0
tune_004490.abc,CASCADE,4,measure_alignment,18,18,0
tune_004557.abc,CASCADE,4,missing_in_croma,20,20,0
tune_004571.abc,CASCADE,4,missing_in_croma,20,20,0
tune_004792.abc,CASCADE,4,missing_in_croma,26,26,0
tune_004793.abc,CASCADE,4,missing_in_croma,26,26,0
tune_004928.abc,CASCADE,4,barline|missing_in_croma,18,18,0
tune_004969.abc,CASCADE,4,missing_in_croma,32,32,0
tune_005100.abc,CASCADE,4,barline|missing_in_croma,9,9,0
tune_005339.abc,CASCADE,4,accidental|barline|missing_in_croma,32,32,0
tune_005404.abc,CASCADE,4,accidental|barline|missing_in_croma,34,34,0
tune_005430.abc,CASCADE,4,measure_alignment,12,12,0
tune_005491.abc,CASCADE,4,barline|missing_in_croma,21,21,0
tune_005775.abc,CASCADE,4,measure_alignment,26,26,0
tune_005778.abc,CASCADE,4,missing_in_croma,46,46,0
tune_005779.abc,CASCADE,4,missing_in_croma,46,46,0
tune_005800.abc,CASCADE,4,measure_alignment,18,18,0
tune_005831.abc,CASCADE,4,measure_alignment,18,18,0
tune_005856.abc,CASCADE,4,measure_alignment,18,18,0
tune_005890.abc,CASCADE,4,accidental|harmony|missing_in_croma,17,17,0
tune_005908.abc,CASCADE,4,measure_alignment,18,18,0
tune_005915.abc,CASCADE,4,missing_in_croma,20,20,0
tune_005916.abc,CASCADE,4,missing_in_croma,20,20,0
tune_005960.abc,CASCADE,4,barline|missing_in_croma,19,19,0
tune_005985.abc,CASCADE,4,accidental|barline,28,28,0
tune_006064.abc,CASCADE,4,measure_alignment,18,18,0
tune_006114.abc,CASCADE,4,missing_in_croma,38,38,0
tune_006157.abc,CASCADE,4,duration|tuplet,1,1,0
tune_006159.abc,CASCADE,4,duration|tuplet,1,1,0
tune_006229.abc,CASCADE,4,missing_in_croma,40,40,0
tune_006332.abc,CASCADE,4,missing_in_croma,44,44,0
tune_006341.abc,CASCADE,4,measure_alignment,18,18,0
tune_006460.abc,CASCADE,4,missing_in_croma,22,22,0
tune_006578.abc,CASCADE,4,accidental|measure_alignment,33,33,0
tune_006579.abc,CASCADE,4,missing_in_croma,52,52,0
tune_006979.abc,CASCADE,4,barline|missing_in_croma,46,46,0
tune_006981.abc,CASCADE,4,barline|missing_in_croma,46,46,0
tune_006982.abc,CASCADE,4,barline|missing_in_croma,46,46,0
tune_006983.abc,CASCADE,4,barline|missing_in_croma,46,46,0
tune_006987.abc,CASCADE,4,barline|missing_in_croma,46,46,0
tune_007682.abc,CASCADE,4,barline|missing_in_croma,19,19,0
tune_007683.abc,CASCADE,4,barline|missing_in_croma,19,19,0
tune_007684.abc,CASCADE,4,barline|missing_in_croma,19,19,0
tune_007685.abc,CASCADE,4,barline|missing_in_croma,19,19,0
tune_007690.abc,CASCADE,4,barline|missing_in_croma,19,19,0
tune_007691.abc,CASCADE,4,barline|missing_in_croma,19,19,0
tune_007692.abc,CASCADE,4,barline|missing_in_croma,19,19,0
tune_007800.abc,CASCADE,4,barline|missing_in_croma,19,19,0
tune_007817.abc,CASCADE,4,barline|missing_in_croma,19,19,0
tune_007819.abc,CASCADE,4,barline|missing_in_croma,19,19,0
tune_007820.abc,CASCADE,4,barline|missing_in_croma,19,19,0
tune_007821.abc,CASCADE,4,barline|missing_in_croma,19,19,0
tune_007822.abc,CASCADE,4,barline|missing_in_croma,19,19,0
tune_007934.abc,CASCADE,4,measure_alignment,26,26,0
tune_007939.abc,CASCADE,4,barline|missing_in_croma,74,74,0
tune_008080.abc,CASCADE,4,measure_alignment,16,16,0
tune_008128.abc,CASCADE,4,measure_alignment,18,18,0
